stationId,utc_time,hour,PM2.5,PM10,NO2,CO,O3,SO2
huairou_aq,2018-05-05 02:00:00,2,70.0,308.0,59.0,0.6,39.0,2.0
huairou_aq,2018-05-05 03:00:00,3,92.0,538.0,47.0,0.5,50.0,2.0
huairou_aq,2018-05-05 04:00:00,4,132.0,576.0,21.0,0.3,74.0,2.0
huairou_aq,2018-05-05 05:00:00,5,139.0,369.0,18.0,0.3,81.0,2.0
huairou_aq,2018-05-05 06:00:00,6,78.0,318.0,20.0,0.2,81.0,2.0
huairou_aq,2018-05-05 07:00:00,7,54.0,276.0,22.0,0.2,80.0,2.0
huairou_aq,2018-05-05 08:00:00,8,46.0,218.0,15.0,0.2,96.0,2.0
huairou_aq,2018-05-05 09:00:00,9,32.0,131.0,18.0,0.2,91.0,2.0
huairou_aq,2018-05-05 10:00:00,10,23.0,131.0,24.0,0.3,84.0,2.0
huairou_aq,2018-05-05 11:00:00,11,28.0,126.0,28.0,0.3,76.0,2.0
huairou_aq,2018-05-05 12:00:00,12,34.0,144.0,39.0,0.4,57.0,2.0
huairou_aq,2018-05-05 13:00:00,13,29.0,161.0,53.0,0.6,39.0,2.0
huairou_aq,2018-05-05 14:00:00,14,38.0,114.0,34.0,0.4,41.0,2.0
huairou_aq,2018-05-05 15:00:00,15,34.0,98.0,17.0,0.4,54.0,2.0
huairou_aq,2018-05-05 16:00:00,16,30.0,77.0,11.0,0.3,62.0,2.0
huairou_aq,2018-05-05 17:00:00,17,25.0,111.0,9.0,0.3,63.0,2.0
huairou_aq,2018-05-05 18:00:00,18,28.0,112.0,7.0,0.3,62.0,2.0
huairou_aq,2018-05-05 19:00:00,19,29.0,118.0,13.0,0.4,53.0,2.0
huairou_aq,2018-05-05 20:00:00,20,32.0,148.0,28.0,0.4,,2.0
huairou_aq,2018-05-05 21:00:00,21,31.0,122.0,26.0,0.4,33.0,2.0
huairou_aq,2018-05-05 22:00:00,22,31.0,117.0,26.0,0.5,31.0,2.0
huairou_aq,2018-05-05 23:00:00,23,31.0,133.0,28.0,0.5,32.0,2.0
liulihe_aq,2018-05-05 00:00:00,0,107.0,187.0,55.0,0.7,64.0,2.0
liulihe_aq,2018-05-05 01:00:00,1,120.0,189.0,72.0,0.8,67.0,4.0
liulihe_aq,2018-05-05 02:00:00,2,126.0,266.0,69.0,0.6,56.0,2.0
liulihe_aq,2018-05-05 03:00:00,3,148.0,396.0,35.0,0.3,71.0,2.0
liulihe_aq,2018-05-05 04:00:00,4,167.0,642.0,18.0,0.3,89.0,2.0
liulihe_aq,2018-05-05 05:00:00,5,168.0,672.0,17.0,0.3,95.0,
liulihe_aq,2018-05-05 06:00:00,6,193.0,634.0,20.0,0.3,86.0,2.0
liulihe_aq,2018-05-05 07:00:00,7,182.0,563.0,17.0,0.2,88.0,2.0
liulihe_aq,2018-05-05 08:00:00,8,168.0,478.0,12.0,0.2,99.0,2.0
liulihe_aq,2018-05-05 09:00:00,9,139.0,408.0,17.0,0.2,91.0,2.0
liulihe_aq,2018-05-05 10:00:00,10,139.0,412.0,29.0,0.3,71.0,2.0
liulihe_aq,2018-05-05 11:00:00,11,158.0,468.0,44.0,0.3,51.0,2.0
liulihe_aq,2018-05-05 12:00:00,12,181.0,634.0,70.0,0.3,23.0,2.0
liulihe_aq,2018-05-05 13:00:00,13,119.0,390.0,51.0,0.3,39.0,2.0
liulihe_aq,2018-05-05 14:00:00,14,113.0,310.0,43.0,0.3,46.0,2.0
liulihe_aq,2018-05-05 15:00:00,15,106.0,291.0,44.0,0.4,42.0,2.0
liulihe_aq,2018-05-05 16:00:00,16,135.0,352.0,45.0,0.4,46.0,3.0
liulihe_aq,2018-05-05 17:00:00,17,161.0,431.0,43.0,0.5,49.0,3.0
liulihe_aq,2018-05-05 18:00:00,18,129.0,401.0,58.0,0.5,38.0,3.0
liulihe_aq,2018-05-05 19:00:00,19,187.0,557.0,80.0,0.5,7.0,2.0
liulihe_aq,2018-05-05 20:00:00,20,154.0,508.0,83.0,0.5,2.0,2.0
liulihe_aq,2018-05-05 21:00:00,21,114.0,408.0,62.0,0.5,2.0,2.0
liulihe_aq,2018-05-05 22:00:00,22,90.0,294.0,48.0,0.5,2.0,2.0
liulihe_aq,2018-05-05 23:00:00,23,95.0,293.0,45.0,0.5,6.0,2.0
mentougou_aq,2018-05-05 00:00:00,0,60.0,154.0,38.0,0.6,83.0,5.0
mentougou_aq,2018-05-05 01:00:00,1,69.0,237.0,28.0,0.4,91.0,3.0
mentougou_aq,2018-05-05 02:00:00,2,85.0,383.0,19.0,0.3,103.0,2.0
mentougou_aq,2018-05-05 03:00:00,3,75.0,390.0,34.0,0.3,81.0,2.0
mentougou_aq,2018-05-05 04:00:00,4,77.0,375.0,31.0,0.3,87.0,2.0
mentougou_aq,2018-05-05 05:00:00,5,114.0,547.0,30.0,0.3,90.0,2.0
mentougou_aq,2018-05-05 06:00:00,6,112.0,537.0,24.0,0.3,93.0,2.0
mentougou_aq,2018-05-05 07:00:00,7,99.0,435.0,18.0,0.2,103.0,2.0
mentougou_aq,2018-05-05 08:00:00,8,82.0,347.0,22.0,0.2,97.0,2.0
mentougou_aq,2018-05-05 09:00:00,9,84.0,368.0,31.0,0.3,84.0,2.0
mentougou_aq,2018-05-05 10:00:00,10,90.0,382.0,36.0,0.4,79.0,2.0
mentougou_aq,2018-05-05 11:00:00,11,84.0,356.0,39.0,0.4,70.0,2.0
mentougou_aq,2018-05-05 12:00:00,12,80.0,357.0,58.0,0.4,45.0,2.0
mentougou_aq,2018-05-05 13:00:00,13,72.0,321.0,91.0,0.5,13.0,2.0
mentougou_aq,2018-05-05 14:00:00,14,68.0,305.0,79.0,0.5,11.0,2.0
mentougou_aq,2018-05-05 15:00:00,15,60.0,260.0,64.0,0.4,16.0,2.0
mentougou_aq,2018-05-05 16:00:00,16,51.0,226.0,48.0,0.3,30.0,2.0
mentougou_aq,2018-05-05 17:00:00,17,46.0,196.0,34.0,0.3,45.0,2.0
mentougou_aq,2018-05-05 18:00:00,18,46.0,191.0,41.0,0.3,37.0,2.0
mentougou_aq,2018-05-05 19:00:00,19,47.0,207.0,44.0,0.4,34.0,2.0
mentougou_aq,2018-05-05 20:00:00,20,46.0,202.0,35.0,0.4,40.0,2.0
mentougou_aq,2018-05-05 21:00:00,21,42.0,199.0,31.0,0.4,43.0,2.0
mentougou_aq,2018-05-05 22:00:00,22,39.0,183.0,35.0,0.4,39.0,2.0
mentougou_aq,2018-05-05 23:00:00,23,40.0,203.0,26.0,0.4,49.0,2.0
miyun_aq,2018-05-05 00:00:00,0,98.0,320.0,24.0,0.6,111.0,5.0
miyun_aq,2018-05-05 01:00:00,1,139.0,558.0,22.0,0.4,102.0,2.0
miyun_aq,2018-05-05 02:00:00,2,138.0,586.0,23.0,0.4,93.0,2.0
miyun_aq,2018-05-05 03:00:00,3,144.0,577.0,16.0,0.3,103.0,2.0
miyun_aq,2018-05-05 04:00:00,4,126.0,446.0,13.0,0.3,106.0,2.0
miyun_aq,2018-05-05 05:00:00,5,102.0,347.0,17.0,0.3,103.0,2.0
miyun_aq,2018-05-05 06:00:00,6,78.0,274.0,22.0,0.3,97.0,2.0
miyun_aq,2018-05-05 07:00:00,7,74.0,210.0,17.0,0.3,101.0,2.0
miyun_aq,2018-05-05 08:00:00,8,27.0,157.0,13.0,0.3,115.0,2.0
miyun_aq,2018-05-05 09:00:00,9,30.0,88.0,13.0,0.3,115.0,2.0
miyun_aq,2018-05-05 10:00:00,10,40.0,75.0,12.0,0.3,112.0,2.0
miyun_aq,2018-05-05 11:00:00,11,33.0,76.0,20.0,0.3,107.0,2.0
miyun_aq,2018-05-05 12:00:00,12,39.0,111.0,54.0,0.5,59.0,2.0
miyun_aq,2018-05-05 13:00:00,13,36.0,106.0,70.0,0.6,32.0,2.0
miyun_aq,2018-05-05 14:00:00,14,33.0,107.0,84.0,0.7,6.0,2.0
miyun_aq,2018-05-05 15:00:00,15,35.0,109.0,76.0,0.6,7.0,2.0
miyun_aq,2018-05-05 16:00:00,16,30.0,66.0,70.0,0.5,2.0,2.0
miyun_aq,2018-05-05 17:00:00,17,25.0,80.0,58.0,0.5,13.0,2.0
miyun_aq,2018-05-05 18:00:00,18,27.0,94.0,61.0,0.4,7.0,2.0
miyun_aq,2018-05-05 19:00:00,19,25.0,73.0,45.0,0.4,15.0,2.0
miyun_aq,2018-05-05 20:00:00,20,23.0,77.0,49.0,0.4,2.0,2.0
miyun_aq,2018-05-05 21:00:00,21,23.0,75.0,52.0,0.4,6.0,2.0
miyun_aq,2018-05-05 22:00:00,22,24.0,75.0,53.0,0.4,9.0,2.0
miyun_aq,2018-05-05 23:00:00,23,29.0,93.0,40.0,0.5,30.0,2.0
miyunshuiku_aq,2018-05-05 00:00:00,0,77.0,312.0,11.0,0.5,117.0,5.0
miyunshuiku_aq,2018-05-05 01:00:00,1,97.0,582.0,8.0,0.3,114.0,2.0
miyunshuiku_aq,2018-05-05 02:00:00,2,98.0,593.0,5.0,0.2,112.0,2.0
miyunshuiku_aq,2018-05-05 03:00:00,3,83.0,544.0,5.0,0.2,113.0,2.0
miyunshuiku_aq,2018-05-05 04:00:00,4,79.0,422.0,7.0,0.2,109.0,2.0
miyunshuiku_aq,2018-05-05 05:00:00,5,57.0,384.0,7.0,0.2,104.0,3.0
miyunshuiku_aq,2018-05-05 06:00:00,6,52.0,206.0,7.0,0.2,107.0,2.0
miyunshuiku_aq,2018-05-05 07:00:00,7,26.0,171.0,6.0,0.2,114.0,2.0
miyunshuiku_aq,2018-05-05 08:00:00,8,19.0,122.0,6.0,0.2,120.0,2.0
miyunshuiku_aq,2018-05-05 09:00:00,9,29.0,92.0,6.0,0.2,117.0,2.0
miyunshuiku_aq,2018-05-05 10:00:00,10,24.0,57.0,5.0,0.2,116.0,2.0
miyunshuiku_aq,2018-05-05 11:00:00,11,22.0,86.0,5.0,0.2,112.0,2.0
miyunshuiku_aq,2018-05-05 12:00:00,12,20.0,57.0,5.0,0.2,110.0,2.0
miyunshuiku_aq,2018-05-05 13:00:00,13,23.0,73.0,6.0,0.2,101.0,2.0
miyunshuiku_aq,2018-05-05 14:00:00,14,23.0,67.0,5.0,0.2,94.0,2.0
miyunshuiku_aq,2018-05-05 15:00:00,15,23.0,66.0,5.0,0.2,86.0,2.0
miyunshuiku_aq,2018-05-05 16:00:00,16,20.0,76.0,6.0,0.3,76.0,2.0
miyunshuiku_aq,2018-05-05 17:00:00,17,23.0,42.0,9.0,0.3,67.0,2.0
miyunshuiku_aq,2018-05-05 18:00:00,18,20.0,28.0,12.0,0.3,63.0,2.0
miyunshuiku_aq,2018-05-05 19:00:00,19,22.0,53.0,12.0,0.2,60.0,2.0
miyunshuiku_aq,2018-05-05 20:00:00,20,21.0,64.0,11.0,0.3,50.0,2.0
miyunshuiku_aq,2018-05-05 21:00:00,21,21.0,57.0,21.0,0.2,37.0,2.0
miyunshuiku_aq,2018-05-05 22:00:00,22,24.0,68.0,18.0,0.3,43.0,2.0
miyunshuiku_aq,2018-05-05 23:00:00,23,29.0,94.0,16.0,0.3,47.0,2.0
nansanhuan_aq,2018-05-05 00:00:00,0,72.0,157.0,105.0,0.8,54.0,8.0
nansanhuan_aq,2018-05-05 01:00:00,1,44.0,255.0,77.0,0.5,65.0,3.0
nansanhuan_aq,2018-05-05 02:00:00,2,64.0,544.0,71.0,0.4,52.0,2.0
nansanhuan_aq,2018-05-05 03:00:00,3,71.0,702.0,66.0,0.4,50.0,2.0
nansanhuan_aq,2018-05-05 04:00:00,4,71.0,657.0,64.0,0.4,53.0,2.0
nansanhuan_aq,2018-05-05 05:00:00,5,60.0,567.0,62.0,0.4,56.0,2.0
nansanhuan_aq,2018-05-05 06:00:00,6,49.0,471.0,57.0,0.4,61.0,2.0
nansanhuan_aq,2018-05-05 07:00:00,7,31.0,330.0,52.0,0.4,63.0,2.0
nansanhuan_aq,2018-05-05 08:00:00,8,21.0,237.0,42.0,0.3,70.0,2.0
nansanhuan_aq,2018-05-05 09:00:00,9,22.0,202.0,60.0,0.4,54.0,2.0
nansanhuan_aq,2018-05-05 10:00:00,10,33.0,188.0,56.0,0.4,56.0,2.0
nansanhuan_aq,2018-05-05 11:00:00,11,34.0,159.0,67.0,0.3,50.0,2.0
nansanhuan_aq,2018-05-05 12:00:00,12,31.0,144.0,76.0,0.4,40.0,2.0
nansanhuan_aq,2018-05-05 13:00:00,13,39.0,147.0,88.0,0.6,22.0,3.0
nansanhuan_aq,2018-05-05 14:00:00,14,58.0,285.0,93.0,0.8,23.0,6.0
nansanhuan_aq,2018-05-05 15:00:00,15,67.0,390.0,98.0,0.7,25.0,7.0
nansanhuan_aq,2018-05-05 16:00:00,16,67.0,373.0,91.0,0.6,22.0,6.0
nansanhuan_aq,2018-05-05 17:00:00,17,72.0,353.0,114.0,0.7,2.0,7.0
nansanhuan_aq,2018-05-05 18:00:00,18,66.0,337.0,107.0,0.8,2.0,7.0
nansanhuan_aq,2018-05-05 19:00:00,19,68.0,338.0,110.0,0.8,2.0,9.0
nansanhuan_aq,2018-05-05 20:00:00,20,66.0,298.0,109.0,0.9,2.0,8.0
nansanhuan_aq,2018-05-05 21:00:00,21,64.0,277.0,102.0,0.9,2.0,11.0
nansanhuan_aq,2018-05-05 22:00:00,22,67.0,284.0,97.0,0.9,2.0,11.0
nansanhuan_aq,2018-05-05 23:00:00,23,72.0,355.0,100.0,1.1,2.0,14.0
nongzhanguan_aq,2018-05-05 00:00:00,0,69.0,,59.0,0.8,69.0,8.0
nongzhanguan_aq,2018-05-05 01:00:00,1,81.0,299.0,44.0,0.6,68.0,4.0
nongzhanguan_aq,2018-05-05 02:00:00,2,117.0,515.0,39.0,0.4,67.0,3.0
nongzhanguan_aq,2018-05-05 03:00:00,3,132.0,606.0,28.0,0.3,74.0,2.0
nongzhanguan_aq,2018-05-05 04:00:00,4,109.0,595.0,20.0,0.2,80.0,2.0
nongzhanguan_aq,2018-05-05 05:00:00,5,92.0,518.0,20.0,0.1,82.0,2.0
nongzhanguan_aq,2018-05-05 06:00:00,6,73.0,367.0,21.0,0.1,82.0,2.0
nongzhanguan_aq,2018-05-05 07:00:00,7,42.0,249.0,22.0,0.1,76.0,2.0
nongzhanguan_aq,2018-05-05 08:00:00,8,43.0,220.0,24.0,0.1,72.0,2.0
nongzhanguan_aq,2018-05-05 09:00:00,9,35.0,218.0,23.0,0.1,76.0,2.0
nongzhanguan_aq,2018-05-05 10:00:00,10,31.0,218.0,27.0,0.2,74.0,2.0
nongzhanguan_aq,2018-05-05 11:00:00,11,27.0,159.0,30.0,0.3,71.0,2.0
nongzhanguan_aq,2018-05-05 12:00:00,12,27.0,134.0,38.0,0.3,60.0,2.0
nongzhanguan_aq,2018-05-05 13:00:00,13,46.0,163.0,56.0,0.5,41.0,3.0
nongzhanguan_aq,2018-05-05 14:00:00,14,109.0,316.0,36.0,0.5,68.0,7.0
nongzhanguan_aq,2018-05-05 15:00:00,15,90.0,356.0,48.0,0.5,53.0,6.0
nongzhanguan_aq,2018-05-05 16:00:00,16,77.0,335.0,66.0,0.6,33.0,4.0
nongzhanguan_aq,2018-05-05 17:00:00,17,72.0,289.0,88.0,0.6,12.0,4.0
nongzhanguan_aq,2018-05-05 18:00:00,18,71.0,308.0,112.0,0.7,2.0,2.0
nongzhanguan_aq,2018-05-05 19:00:00,19,60.0,232.0,111.0,0.7,2.0,2.0
nongzhanguan_aq,2018-05-05 20:00:00,20,55.0,190.0,113.0,0.8,2.0,2.0
nongzhanguan_aq,2018-05-05 21:00:00,21,55.0,209.0,98.0,0.9,2.0,2.0
nongzhanguan_aq,2018-05-05 22:00:00,22,59.0,228.0,92.0,0.9,2.0,2.0
nongzhanguan_aq,2018-05-05 23:00:00,23,52.0,188.0,86.0,0.8,2.0,3.0
pingchang_aq,2018-05-05 00:00:00,0,76.0,513.0,21.0,0.2,71.0,2.0
pingchang_aq,2018-05-05 01:00:00,1,64.0,502.0,15.0,0.2,79.0,2.0
pingchang_aq,2018-05-05 02:00:00,2,59.0,430.0,9.0,0.2,83.0,2.0
pingchang_aq,2018-05-05 03:00:00,3,56.0,362.0,15.0,0.3,75.0,2.0
pingchang_aq,2018-05-05 04:00:00,4,64.0,390.0,25.0,0.3,67.0,2.0
pingchang_aq,2018-05-05 05:00:00,5,84.0,467.0,17.0,0.3,79.0,2.0
pingchang_aq,2018-05-05 06:00:00,6,72.0,496.0,22.0,0.3,77.0,2.0
pingchang_aq,2018-05-05 07:00:00,7,69.0,470.0,20.0,0.2,85.0,2.0
pingchang_aq,2018-05-05 08:00:00,8,35.0,164.0,9.0,0.2,96.0,2.0
pingchang_aq,2018-05-05 09:00:00,9,54.0,146.0,11.0,0.2,89.0,2.0
pingchang_aq,2018-05-05 10:00:00,10,51.0,163.0,11.0,0.2,89.0,2.0
pingchang_aq,2018-05-05 11:00:00,11,46.0,150.0,16.0,0.2,82.0,2.0
pingchang_aq,2018-05-05 12:00:00,12,46.0,150.0,17.0,0.3,77.0,2.0
pingchang_aq,2018-05-05 13:00:00,13,40.0,175.0,28.0,0.4,51.0,2.0
pingchang_aq,2018-05-05 14:00:00,14,39.0,111.0,29.0,0.4,47.0,2.0
pingchang_aq,2018-05-05 15:00:00,15,25.0,69.0,9.0,0.2,63.0,2.0
pingchang_aq,2018-05-05 16:00:00,16,23.0,92.0,14.0,0.2,56.0,2.0
pingchang_aq,2018-05-05 17:00:00,17,33.0,141.0,15.0,0.3,56.0,2.0
pingchang_aq,2018-05-05 18:00:00,18,34.0,159.0,14.0,0.3,56.0,2.0
pingchang_aq,2018-05-05 19:00:00,19,40.0,195.0,27.0,0.4,45.0,2.0
pingchang_aq,2018-05-05 20:00:00,20,43.0,199.0,38.0,0.4,26.0,2.0
pingchang_aq,2018-05-05 21:00:00,21,43.0,211.0,50.0,0.4,14.0,2.0
pingchang_aq,2018-05-05 22:00:00,22,52.0,206.0,46.0,0.5,15.0,2.0
pingchang_aq,2018-05-05 23:00:00,23,50.0,229.0,31.0,0.4,38.0,2.0
pinggu_aq,2018-05-05 00:00:00,0,77.0,119.0,42.0,0.9,91.0,3.0
pinggu_aq,2018-05-05 01:00:00,1,88.0,129.0,42.0,1.0,106.0,5.0
pinggu_aq,2018-05-05 02:00:00,2,94.0,122.0,41.0,0.8,103.0,5.0
pinggu_aq,2018-05-05 03:00:00,3,116.0,427.0,21.0,0.5,112.0,4.0
pinggu_aq,2018-05-05 04:00:00,4,105.0,188.0,25.0,0.7,127.0,8.0
pinggu_aq,2018-05-05 05:00:00,5,96.0,201.0,14.0,0.3,125.0,2.0
pinggu_aq,2018-05-05 06:00:00,6,88.0,158.0,19.0,0.2,119.0,2.0
pinggu_aq,2018-05-05 07:00:00,7,63.0,115.0,20.0,0.2,116.0,2.0
pinggu_aq,2018-05-05 08:00:00,8,63.0,104.0,18.0,0.3,124.0,2.0
pinggu_aq,2018-05-05 09:00:00,9,53.0,79.0,26.0,0.3,99.0,2.0
pinggu_aq,2018-05-05 10:00:00,10,46.0,114.0,39.0,0.3,78.0,2.0
pinggu_aq,2018-05-05 11:00:00,11,41.0,98.0,35.0,0.3,82.0,2.0
pinggu_aq,2018-05-05 12:00:00,12,100.0,401.0,44.0,1.1,78.0,18.0
pinggu_aq,2018-05-05 13:00:00,13,104.0,322.0,41.0,1.3,81.0,26.0
pinggu_aq,2018-05-05 14:00:00,14,88.0,269.0,45.0,1.2,68.0,22.0
pinggu_aq,2018-05-05 15:00:00,15,88.0,272.0,58.0,1.1,45.0,16.0
pinggu_aq,2018-05-05 16:00:00,16,78.0,219.0,70.0,1.2,12.0,6.0
pinggu_aq,2018-05-05 17:00:00,17,60.0,169.0,58.0,0.9,15.0,4.0
pinggu_aq,2018-05-05 18:00:00,18,56.0,160.0,54.0,0.9,14.0,2.0
pinggu_aq,2018-05-05 19:00:00,19,54.0,165.0,56.0,1.0,6.0,2.0
pinggu_aq,2018-05-05 20:00:00,20,59.0,169.0,53.0,1.2,,2.0
pinggu_aq,2018-05-05 21:00:00,21,56.0,168.0,35.0,1.2,22.0,2.0
pinggu_aq,2018-05-05 22:00:00,22,59.0,182.0,32.0,1.2,28.0,2.0
pinggu_aq,2018-05-05 23:00:00,23,72.0,190.0,32.0,1.1,33.0,3.0
qianmen_aq,2018-05-05 00:00:00,0,80.0,168.0,66.0,0.8,82.0,12.0
qianmen_aq,2018-05-05 01:00:00,1,72.0,356.0,43.0,0.5,90.0,8.0
qianmen_aq,2018-05-05 02:00:00,2,87.0,594.0,47.0,0.5,68.0,5.0
qianmen_aq,2018-05-05 03:00:00,3,88.0,618.0,43.0,0.5,71.0,5.0
qianmen_aq,2018-05-05 04:00:00,4,81.0,568.0,32.0,0.4,79.0,4.0
qianmen_aq,2018-05-05 05:00:00,5,84.0,479.0,30.0,0.3,83.0,3.0
qianmen_aq,2018-05-05 06:00:00,6,67.0,377.0,39.0,0.3,76.0,4.0
qianmen_aq,2018-05-05 07:00:00,7,47.0,229.0,32.0,0.3,77.0,3.0
qianmen_aq,2018-05-05 08:00:00,8,32.0,194.0,25.0,0.3,83.0,3.0
qianmen_aq,2018-05-05 09:00:00,9,28.0,160.0,32.0,0.4,77.0,3.0
qianmen_aq,2018-05-05 10:00:00,10,27.0,160.0,32.0,0.3,78.0,4.0
qianmen_aq,2018-05-05 11:00:00,11,30.0,130.0,39.0,0.3,72.0,4.0
qianmen_aq,2018-05-05 12:00:00,12,29.0,119.0,54.0,0.4,59.0,4.0
qianmen_aq,2018-05-05 13:00:00,13,40.0,155.0,76.0,0.6,38.0,5.0
qianmen_aq,2018-05-05 14:00:00,14,67.0,313.0,55.0,0.6,66.0,8.0
qianmen_aq,2018-05-05 15:00:00,15,60.0,300.0,57.0,0.6,63.0,8.0
qianmen_aq,2018-05-05 16:00:00,16,58.0,289.0,86.0,0.6,34.0,7.0
qianmen_aq,2018-05-05 17:00:00,17,60.0,230.0,105.0,0.7,15.0,7.0
qianmen_aq,2018-05-05 18:00:00,18,58.0,210.0,110.0,0.7,2.0,5.0
qianmen_aq,2018-05-05 19:00:00,19,55.0,205.0,102.0,0.7,2.0,4.0
qianmen_aq,2018-05-05 20:00:00,20,56.0,203.0,100.0,0.8,,5.0
qianmen_aq,2018-05-05 21:00:00,21,58.0,197.0,91.0,0.6,2.0,5.0
qianmen_aq,2018-05-05 22:00:00,22,48.0,188.0,88.0,0.6,3.0,5.0
qianmen_aq,2018-05-05 23:00:00,23,42.0,207.0,89.0,0.7,4.0,5.0
shunyi_aq,2018-05-05 00:00:00,0,80.0,157.0,25.0,0.8,125.0,10.0
shunyi_aq,2018-05-05 01:00:00,1,80.0,283.0,30.0,0.7,104.0,8.0
shunyi_aq,2018-05-05 02:00:00,2,122.0,435.0,22.0,0.6,98.0,5.0
shunyi_aq,2018-05-05 03:00:00,3,125.0,568.0,18.0,0.5,94.0,4.0
shunyi_aq,2018-05-05 04:00:00,4,130.0,559.0,9.0,0.3,106.0,3.0
shunyi_aq,2018-05-05 05:00:00,5,102.0,488.0,9.0,0.3,110.0,3.0
shunyi_aq,2018-05-05 06:00:00,6,69.0,348.0,10.0,0.3,107.0,3.0
shunyi_aq,2018-05-05 07:00:00,7,71.0,251.0,14.0,0.3,100.0,3.0
shunyi_aq,2018-05-05 08:00:00,8,54.0,235.0,16.0,0.3,99.0,3.0
shunyi_aq,2018-05-05 09:00:00,9,33.0,151.0,11.0,0.3,111.0,3.0
shunyi_aq,2018-05-05 10:00:00,10,33.0,93.0,13.0,0.3,111.0,3.0
shunyi_aq,2018-05-05 11:00:00,11,29.0,78.0,14.0,0.4,107.0,3.0
shunyi_aq,2018-05-05 12:00:00,12,29.0,97.0,18.0,0.4,97.0,3.0
shunyi_aq,2018-05-05 13:00:00,13,35.0,140.0,57.0,0.6,50.0,5.0
shunyi_aq,2018-05-05 14:00:00,14,73.0,315.0,45.0,0.8,65.0,12.0
shunyi_aq,2018-05-05 15:00:00,15,78.0,375.0,45.0,0.9,62.0,11.0
shunyi_aq,2018-05-05 16:00:00,16,90.0,333.0,53.0,0.9,45.0,10.0
shunyi_aq,2018-05-05 17:00:00,17,74.0,317.0,65.0,1.0,24.0,7.0
shunyi_aq,2018-05-05 18:00:00,18,68.0,284.0,79.0,0.9,6.0,6.0
shunyi_aq,2018-05-05 19:00:00,19,55.0,234.0,78.0,0.8,2.0,6.0
shunyi_aq,2018-05-05 20:00:00,20,45.0,186.0,75.0,0.7,2.0,5.0
shunyi_aq,2018-05-05 21:00:00,21,42.0,184.0,73.0,0.7,2.0,5.0
shunyi_aq,2018-05-05 22:00:00,22,35.0,141.0,65.0,0.6,5.0,4.0
shunyi_aq,2018-05-05 23:00:00,23,34.0,130.0,41.0,0.6,29.0,5.0
tiantan_aq,2018-05-05 00:00:00,0,81.0,146.0,68.0,0.9,75.0,5.0
tiantan_aq,2018-05-05 01:00:00,1,88.0,372.0,44.0,0.6,80.0,2.0
tiantan_aq,2018-05-05 02:00:00,2,110.0,625.0,39.0,0.5,72.0,2.0
tiantan_aq,2018-05-05 03:00:00,3,114.0,704.0,30.0,0.4,79.0,2.0
tiantan_aq,2018-05-05 04:00:00,4,115.0,656.0,22.0,0.4,85.0,2.0
tiantan_aq,2018-05-05 05:00:00,5,91.0,553.0,21.0,0.3,87.0,2.0
tiantan_aq,2018-05-05 06:00:00,6,74.0,425.0,28.0,0.3,82.0,2.0
tiantan_aq,2018-05-05 07:00:00,7,50.0,271.0,31.0,0.3,78.0,2.0
tiantan_aq,2018-05-05 08:00:00,8,42.0,218.0,25.0,0.3,81.0,2.0
tiantan_aq,2018-05-05 09:00:00,9,38.0,183.0,29.0,0.3,75.0,2.0
tiantan_aq,2018-05-05 10:00:00,10,38.0,174.0,36.0,0.4,70.0,2.0
tiantan_aq,2018-05-05 11:00:00,11,38.0,141.0,39.0,0.4,70.0,2.0
tiantan_aq,2018-05-05 12:00:00,12,32.0,125.0,44.0,0.5,58.0,2.0
tiantan_aq,2018-05-05 13:00:00,13,30.0,143.0,56.0,0.6,44.0,2.0
tiantan_aq,2018-05-05 14:00:00,14,66.0,328.0,42.0,0.6,71.0,2.0
tiantan_aq,2018-05-05 15:00:00,15,68.0,338.0,41.0,0.6,65.0,2.0
tiantan_aq,2018-05-05 16:00:00,16,66.0,300.0,44.0,0.6,48.0,2.0
tiantan_aq,2018-05-05 17:00:00,17,72.0,221.0,45.0,0.6,32.0,2.0
tiantan_aq,2018-05-05 18:00:00,18,56.0,165.0,45.0,0.6,20.0,2.0
tiantan_aq,2018-05-05 19:00:00,19,51.0,150.0,47.0,0.6,17.0,2.0
tiantan_aq,2018-05-05 20:00:00,20,42.0,142.0,58.0,0.7,2.0,2.0
tiantan_aq,2018-05-05 21:00:00,21,52.0,151.0,59.0,0.7,2.0,2.0
tiantan_aq,2018-05-05 22:00:00,22,51.0,148.0,60.0,0.7,2.0,2.0
tiantan_aq,2018-05-05 23:00:00,23,51.0,193.0,63.0,0.7,2.0,2.0
tongzhou_aq,2018-05-05 00:00:00,0,80.0,189.0,66.0,0.7,82.0,11.0
tongzhou_aq,2018-05-05 01:00:00,1,84.0,395.0,45.0,0.5,86.0,7.0
tongzhou_aq,2018-05-05 02:00:00,2,117.0,552.0,28.0,0.3,90.0,3.0
tongzhou_aq,2018-05-05 03:00:00,3,170.0,696.0,15.0,0.2,98.0,2.0
tongzhou_aq,2018-05-05 04:00:00,4,143.0,656.0,14.0,0.2,101.0,2.0
tongzhou_aq,2018-05-05 05:00:00,5,139.0,528.0,15.0,0.2,104.0,2.0
tongzhou_aq,2018-05-05 06:00:00,6,116.0,416.0,16.0,0.2,98.0,2.0
tongzhou_aq,2018-05-05 07:00:00,7,86.0,305.0,23.0,0.2,86.0,2.0
