stationId,utc_time,hour,PM2.5,PM10,NO2,CO,O3,SO2
huairou_aq,2018-05-06 03:00:00,3,39.0,245.0,16.0,0.5,100.0,3.0
huairou_aq,2018-05-06 04:00:00,4,53.0,218.0,16.0,0.5,113.0,3.0
huairou_aq,2018-05-06 05:00:00,5,42.0,176.0,18.0,0.4,121.0,2.0
huairou_aq,2018-05-06 06:00:00,6,42.0,135.0,24.0,0.3,121.0,2.0
huairou_aq,2018-05-06 07:00:00,7,49.0,140.0,35.0,0.3,129.0,2.0
huairou_aq,2018-05-06 08:00:00,8,39.0,146.0,45.0,0.2,141.0,2.0
huairou_aq,2018-05-06 09:00:00,9,44.0,185.0,52.0,0.4,169.0,2.0
huairou_aq,2018-05-06 10:00:00,10,52.0,252.0,57.0,0.5,170.0,2.0
huairou_aq,2018-05-06 11:00:00,11,49.0,279.0,50.0,0.6,157.0,2.0
huairou_aq,2018-05-06 12:00:00,12,52.0,275.0,28.0,0.5,141.0,2.0
huairou_aq,2018-05-06 13:00:00,13,41.0,206.0,38.0,0.6,106.0,2.0
huairou_aq,2018-05-06 14:00:00,14,40.0,208.0,48.0,0.7,70.0,2.0
huairou_aq,2018-05-06 15:00:00,15,43.0,153.0,39.0,0.7,66.0,2.0
huairou_aq,2018-05-06 16:00:00,16,48.0,110.0,18.0,0.5,90.0,2.0
huairou_aq,2018-05-06 17:00:00,17,42.0,116.0,13.0,0.5,95.0,2.0
huairou_aq,2018-05-06 18:00:00,18,38.0,106.0,13.0,0.5,88.0,2.0
huairou_aq,2018-05-06 19:00:00,19,38.0,114.0,19.0,0.5,74.0,2.0
huairou_aq,2018-05-06 20:00:00,20,38.0,129.0,26.0,0.5,62.0,2.0
huairou_aq,2018-05-06 21:00:00,21,37.0,98.0,11.0,0.5,78.0,2.0
huairou_aq,2018-05-06 22:00:00,22,32.0,104.0,18.0,0.5,69.0,2.0
huairou_aq,2018-05-06 23:00:00,23,38.0,129.0,25.0,0.6,60.0,2.0
liulihe_aq,2018-05-06 00:00:00,0,113.0,260.0,34.0,0.5,30.0,2.0
liulihe_aq,2018-05-06 01:00:00,1,110.0,250.0,22.0,0.5,78.0,3.0
liulihe_aq,2018-05-06 02:00:00,2,104.0,304.0,21.0,0.5,108.0,5.0
liulihe_aq,2018-05-06 03:00:00,3,121.0,288.0,19.0,0.5,126.0,5.0
liulihe_aq,2018-05-06 04:00:00,4,112.0,298.0,15.0,0.5,146.0,9.0
liulihe_aq,2018-05-06 05:00:00,5,93.0,293.0,12.0,0.5,154.0,7.0
liulihe_aq,2018-05-06 06:00:00,6,93.0,258.0,10.0,0.5,153.0,5.0
liulihe_aq,2018-05-06 07:00:00,7,89.0,197.0,10.0,0.4,149.0,4.0
liulihe_aq,2018-05-06 08:00:00,8,73.0,205.0,11.0,0.4,156.0,5.0
liulihe_aq,2018-05-06 09:00:00,9,74.0,230.0,16.0,0.5,163.0,7.0
liulihe_aq,2018-05-06 10:00:00,10,66.0,206.0,17.0,0.4,148.0,6.0
liulihe_aq,2018-05-06 11:00:00,11,73.0,235.0,17.0,0.4,136.0,2.0
liulihe_aq,2018-05-06 12:00:00,12,87.0,283.0,21.0,0.5,123.0,2.0
liulihe_aq,2018-05-06 13:00:00,13,82.0,248.0,29.0,0.5,99.0,4.0
liulihe_aq,2018-05-06 14:00:00,14,74.0,233.0,33.0,0.5,79.0,6.0
liulihe_aq,2018-05-06 15:00:00,15,77.0,238.0,44.0,0.7,55.0,5.0
liulihe_aq,2018-05-06 16:00:00,16,69.0,215.0,48.0,0.6,45.0,3.0
liulihe_aq,2018-05-06 17:00:00,17,75.0,203.0,41.0,0.6,41.0,2.0
liulihe_aq,2018-05-06 18:00:00,18,79.0,183.0,48.0,0.6,29.0,2.0
liulihe_aq,2018-05-06 19:00:00,19,64.0,139.0,41.0,0.4,33.0,2.0
liulihe_aq,2018-05-06 20:00:00,20,64.0,194.0,48.0,0.4,15.0,2.0
liulihe_aq,2018-05-06 21:00:00,21,78.0,231.0,72.0,0.5,2.0,2.0
liulihe_aq,2018-05-06 22:00:00,22,72.0,169.0,58.0,0.5,19.0,2.0
liulihe_aq,2018-05-06 23:00:00,23,90.0,194.0,59.0,0.5,29.0,2.0
mentougou_aq,2018-05-06 00:00:00,0,61.0,220.0,22.0,0.4,58.0,2.0
mentougou_aq,2018-05-06 01:00:00,1,82.0,231.0,31.0,0.7,69.0,3.0
mentougou_aq,2018-05-06 02:00:00,2,84.0,256.0,36.0,0.6,90.0,4.0
mentougou_aq,2018-05-06 03:00:00,3,94.0,258.0,23.0,0.5,145.0,4.0
mentougou_aq,2018-05-06 04:00:00,4,81.0,204.0,20.0,0.4,152.0,4.0
mentougou_aq,2018-05-06 05:00:00,5,74.0,218.0,21.0,0.4,154.0,3.0
mentougou_aq,2018-05-06 06:00:00,6,81.0,243.0,21.0,0.5,164.0,5.0
mentougou_aq,2018-05-06 07:00:00,7,76.0,220.0,25.0,0.5,167.0,6.0
mentougou_aq,2018-05-06 08:00:00,8,76.0,218.0,29.0,0.5,162.0,5.0
mentougou_aq,2018-05-06 09:00:00,9,72.0,214.0,28.0,0.5,160.0,5.0
mentougou_aq,2018-05-06 10:00:00,10,67.0,205.0,33.0,0.5,155.0,5.0
mentougou_aq,2018-05-06 11:00:00,11,58.0,175.0,35.0,0.5,152.0,6.0
mentougou_aq,2018-05-06 12:00:00,12,49.0,124.0,48.0,0.5,115.0,4.0
mentougou_aq,2018-05-06 13:00:00,13,44.0,147.0,57.0,0.5,94.0,3.0
mentougou_aq,2018-05-06 14:00:00,14,44.0,158.0,90.0,0.6,37.0,2.0
mentougou_aq,2018-05-06 15:00:00,15,45.0,173.0,79.0,0.6,42.0,2.0
mentougou_aq,2018-05-06 16:00:00,16,43.0,173.0,48.0,0.6,73.0,2.0
mentougou_aq,2018-05-06 17:00:00,17,38.0,115.0,33.0,0.5,90.0,2.0
mentougou_aq,2018-05-06 18:00:00,18,34.0,118.0,38.0,0.5,85.0,2.0
mentougou_aq,2018-05-06 19:00:00,19,37.0,125.0,60.0,0.5,68.0,2.0
mentougou_aq,2018-05-06 20:00:00,20,38.0,146.0,47.0,0.5,75.0,2.0
mentougou_aq,2018-05-06 21:00:00,21,39.0,131.0,37.0,0.5,75.0,2.0
mentougou_aq,2018-05-06 22:00:00,22,42.0,147.0,42.0,0.5,77.0,3.0
mentougou_aq,2018-05-06 23:00:00,23,36.0,128.0,27.0,0.5,84.0,3.0
miyun_aq,2018-05-06 00:00:00,0,43.0,133.0,40.0,0.5,32.0,3.0
miyun_aq,2018-05-06 01:00:00,1,54.0,126.0,16.0,0.5,78.0,4.0
miyun_aq,2018-05-06 02:00:00,2,59.0,174.0,21.0,0.5,84.0,4.0
miyun_aq,2018-05-06 03:00:00,3,71.0,182.0,17.0,0.5,117.0,4.0
miyun_aq,2018-05-06 04:00:00,4,82.0,252.0,17.0,0.4,139.0,4.0
miyun_aq,2018-05-06 05:00:00,5,57.0,172.0,19.0,0.3,133.0,2.0
miyun_aq,2018-05-06 06:00:00,6,46.0,104.0,18.0,0.3,131.0,2.0
miyun_aq,2018-05-06 07:00:00,7,47.0,132.0,25.0,0.3,138.0,2.0
miyun_aq,2018-05-06 08:00:00,8,46.0,148.0,26.0,0.3,149.0,2.0
miyun_aq,2018-05-06 09:00:00,9,50.0,151.0,33.0,0.3,151.0,2.0
miyun_aq,2018-05-06 10:00:00,10,42.0,168.0,38.0,0.4,163.0,2.0
miyun_aq,2018-05-06 11:00:00,11,47.0,207.0,32.0,0.4,163.0,2.0
miyun_aq,2018-05-06 12:00:00,12,46.0,188.0,42.0,0.5,136.0,3.0
miyun_aq,2018-05-06 13:00:00,13,48.0,175.0,60.0,0.6,100.0,2.0
miyun_aq,2018-05-06 14:00:00,14,41.0,147.0,44.0,0.6,100.0,3.0
miyun_aq,2018-05-06 15:00:00,15,48.0,148.0,56.0,0.6,70.0,3.0
miyun_aq,2018-05-06 16:00:00,16,44.0,146.0,65.0,0.6,58.0,2.0
miyun_aq,2018-05-06 17:00:00,17,45.0,147.0,71.0,0.6,34.0,2.0
miyun_aq,2018-05-06 18:00:00,18,42.0,134.0,75.0,0.6,21.0,2.0
miyun_aq,2018-05-06 19:00:00,19,39.0,117.0,34.0,0.5,70.0,2.0
miyun_aq,2018-05-06 20:00:00,20,31.0,103.0,39.0,0.5,62.0,2.0
miyun_aq,2018-05-06 21:00:00,21,37.0,108.0,48.0,0.5,52.0,2.0
miyun_aq,2018-05-06 22:00:00,22,37.0,110.0,47.0,0.5,56.0,2.0
miyun_aq,2018-05-06 23:00:00,23,37.0,109.0,29.0,0.5,94.0,3.0
miyunshuiku_aq,2018-05-06 00:00:00,0,32.0,72.0,15.0,0.3,55.0,2.0
miyunshuiku_aq,2018-05-06 01:00:00,1,29.0,75.0,13.0,0.3,71.0,3.0
miyunshuiku_aq,2018-05-06 02:00:00,2,29.0,72.0,9.0,0.3,89.0,2.0
miyunshuiku_aq,2018-05-06 03:00:00,3,35.0,128.0,7.0,0.3,110.0,2.0
miyunshuiku_aq,2018-05-06 04:00:00,4,42.0,171.0,7.0,0.3,125.0,2.0
miyunshuiku_aq,2018-05-06 05:00:00,5,43.0,81.0,6.0,0.3,134.0,2.0
miyunshuiku_aq,2018-05-06 06:00:00,6,24.0,74.0,6.0,0.2,136.0,2.0
miyunshuiku_aq,2018-05-06 07:00:00,7,40.0,73.0,7.0,0.2,147.0,2.0
miyunshuiku_aq,2018-05-06 08:00:00,8,34.0,152.0,10.0,0.2,159.0,2.0
miyunshuiku_aq,2018-05-06 09:00:00,9,42.0,143.0,13.0,0.2,168.0,2.0
miyunshuiku_aq,2018-05-06 10:00:00,10,42.0,157.0,19.0,0.3,172.0,2.0
miyunshuiku_aq,2018-05-06 11:00:00,11,45.0,171.0,20.0,0.3,177.0,2.0
miyunshuiku_aq,2018-05-06 12:00:00,12,44.0,189.0,22.0,0.4,160.0,2.0
miyunshuiku_aq,2018-05-06 13:00:00,13,44.0,181.0,24.0,0.4,140.0,2.0
miyunshuiku_aq,2018-05-06 14:00:00,14,45.0,146.0,19.0,0.4,136.0,2.0
miyunshuiku_aq,2018-05-06 15:00:00,15,38.0,206.0,20.0,0.4,105.0,2.0
miyunshuiku_aq,2018-05-06 16:00:00,16,42.0,110.0,18.0,0.4,105.0,2.0
miyunshuiku_aq,2018-05-06 17:00:00,17,37.0,114.0,14.0,0.4,107.0,2.0
miyunshuiku_aq,2018-05-06 18:00:00,18,39.0,94.0,17.0,0.4,98.0,2.0
miyunshuiku_aq,2018-05-06 19:00:00,19,35.0,89.0,21.0,0.4,87.0,2.0
miyunshuiku_aq,2018-05-06 20:00:00,20,36.0,114.0,12.0,0.4,97.0,2.0
miyunshuiku_aq,2018-05-06 21:00:00,21,36.0,108.0,15.0,0.4,86.0,2.0
miyunshuiku_aq,2018-05-06 22:00:00,22,34.0,99.0,26.0,0.4,71.0,2.0
miyunshuiku_aq,2018-05-06 23:00:00,23,41.0,109.0,16.0,0.4,87.0,3.0
nansanhuan_aq,2018-05-06 00:00:00,0,59.0,305.0,115.0,1.0,11.0,10.0
nansanhuan_aq,2018-05-06 01:00:00,1,49.0,217.0,90.0,0.8,50.0,8.0
nansanhuan_aq,2018-05-06 02:00:00,2,54.0,225.0,84.0,0.8,63.0,6.0
nansanhuan_aq,2018-05-06 03:00:00,3,70.0,264.0,74.0,0.7,,5.0
nansanhuan_aq,2018-05-06 04:00:00,4,62.0,285.0,71.0,0.7,,4.0
nansanhuan_aq,2018-05-06 05:00:00,5,57.0,223.0,74.0,0.6,,3.0
nansanhuan_aq,2018-05-06 06:00:00,6,51.0,179.0,64.0,0.6,113.0,3.0
nansanhuan_aq,2018-05-06 07:00:00,7,48.0,164.0,64.0,0.6,117.0,2.0
nansanhuan_aq,2018-05-06 08:00:00,8,46.0,185.0,58.0,0.6,125.0,3.0
nansanhuan_aq,2018-05-06 09:00:00,9,45.0,192.0,,0.6,108.0,3.0
nansanhuan_aq,2018-05-06 10:00:00,10,49.0,183.0,,0.6,103.0,4.0
nansanhuan_aq,2018-05-06 11:00:00,11,45.0,203.0,,0.6,87.0,8.0
nansanhuan_aq,2018-05-06 12:00:00,12,47.0,169.0,74.0,0.7,72.0,6.0
nansanhuan_aq,2018-05-06 13:00:00,13,50.0,210.0,80.0,0.8,57.0,6.0
nansanhuan_aq,2018-05-06 14:00:00,14,51.0,195.0,79.0,0.7,51.0,6.0
nansanhuan_aq,2018-05-06 15:00:00,15,52.0,212.0,66.0,0.7,56.0,6.0
nansanhuan_aq,2018-05-06 16:00:00,16,54.0,191.0,64.0,0.7,48.0,6.0
nansanhuan_aq,2018-05-06 17:00:00,17,59.0,194.0,70.0,0.6,31.0,6.0
nansanhuan_aq,2018-05-06 18:00:00,18,62.0,172.0,74.0,0.6,14.0,5.0
nansanhuan_aq,2018-05-06 19:00:00,19,64.0,166.0,89.0,0.6,2.0,5.0
nansanhuan_aq,2018-05-06 20:00:00,20,70.0,164.0,88.0,0.7,2.0,5.0
nansanhuan_aq,2018-05-06 21:00:00,21,61.0,169.0,91.0,0.7,2.0,5.0
nansanhuan_aq,2018-05-06 22:00:00,22,53.0,176.0,98.0,0.8,2.0,8.0
nansanhuan_aq,2018-05-06 23:00:00,23,53.0,180.0,85.0,0.8,3.0,7.0
nongzhanguan_aq,2018-05-06 00:00:00,0,52.0,171.0,63.0,0.6,17.0,3.0
nongzhanguan_aq,2018-05-06 01:00:00,1,55.0,225.0,50.0,0.6,41.0,4.0
nongzhanguan_aq,2018-05-06 02:00:00,2,68.0,179.0,47.0,0.6,59.0,4.0
nongzhanguan_aq,2018-05-06 03:00:00,3,88.0,230.0,53.0,0.6,72.0,3.0
nongzhanguan_aq,2018-05-06 04:00:00,4,70.0,179.0,29.0,0.4,116.0,3.0
nongzhanguan_aq,2018-05-06 05:00:00,5,55.0,151.0,26.0,0.3,130.0,2.0
nongzhanguan_aq,2018-05-06 06:00:00,6,37.0,113.0,25.0,0.2,140.0,2.0
nongzhanguan_aq,2018-05-06 07:00:00,7,46.0,177.0,23.0,0.2,148.0,2.0
nongzhanguan_aq,2018-05-06 08:00:00,8,61.0,208.0,22.0,0.2,152.0,2.0
nongzhanguan_aq,2018-05-06 09:00:00,9,47.0,210.0,23.0,0.3,150.0,2.0
nongzhanguan_aq,2018-05-06 10:00:00,10,46.0,199.0,26.0,0.3,142.0,2.0
nongzhanguan_aq,2018-05-06 11:00:00,11,55.0,137.0,25.0,0.3,130.0,5.0
nongzhanguan_aq,2018-05-06 12:00:00,12,47.0,206.0,32.0,0.4,117.0,6.0
nongzhanguan_aq,2018-05-06 13:00:00,13,53.0,246.0,39.0,0.5,104.0,5.0
nongzhanguan_aq,2018-05-06 14:00:00,14,49.0,251.0,38.0,0.6,99.0,5.0
nongzhanguan_aq,2018-05-06 15:00:00,15,48.0,219.0,33.0,0.6,92.0,5.0
nongzhanguan_aq,2018-05-06 16:00:00,16,49.0,194.0,36.0,0.6,78.0,5.0
nongzhanguan_aq,2018-05-06 17:00:00,17,50.0,184.0,35.0,0.6,73.0,5.0
nongzhanguan_aq,2018-05-06 18:00:00,18,52.0,186.0,37.0,0.6,64.0,6.0
nongzhanguan_aq,2018-05-06 19:00:00,19,48.0,158.0,41.0,0.6,50.0,5.0
nongzhanguan_aq,2018-05-06 20:00:00,20,55.0,158.0,85.0,0.7,10.0,4.0
nongzhanguan_aq,2018-05-06 21:00:00,21,55.0,165.0,104.0,0.7,2.0,3.0
nongzhanguan_aq,2018-05-06 22:00:00,22,50.0,136.0,102.0,0.8,2.0,4.0
nongzhanguan_aq,2018-05-06 23:00:00,23,47.0,121.0,89.0,0.7,2.0,3.0
pingchang_aq,2018-05-06 00:00:00,0,53.0,238.0,51.0,0.5,19.0,2.0
pingchang_aq,2018-05-06 01:00:00,1,57.0,258.0,56.0,0.5,20.0,3.0
pingchang_aq,2018-05-06 02:00:00,2,63.0,278.0,48.0,0.5,43.0,2.0
pingchang_aq,2018-05-06 03:00:00,3,64.0,252.0,32.0,0.5,82.0,2.0
pingchang_aq,2018-05-06 04:00:00,4,72.0,222.0,27.0,0.4,98.0,2.0
pingchang_aq,2018-05-06 05:00:00,5,63.0,178.0,18.0,0.3,118.0,2.0
pingchang_aq,2018-05-06 06:00:00,6,55.0,162.0,12.0,0.3,144.0,2.0
pingchang_aq,2018-05-06 07:00:00,7,74.0,229.0,14.0,0.3,167.0,2.0
pingchang_aq,2018-05-06 08:00:00,8,65.0,225.0,13.0,0.4,170.0,2.0
pingchang_aq,2018-05-06 09:00:00,9,56.0,232.0,13.0,0.4,163.0,2.0
pingchang_aq,2018-05-06 10:00:00,10,62.0,241.0,17.0,0.4,151.0,2.0
pingchang_aq,2018-05-06 11:00:00,11,49.0,280.0,19.0,0.4,145.0,2.0
pingchang_aq,2018-05-06 12:00:00,12,46.0,202.0,23.0,0.5,133.0,2.0
pingchang_aq,2018-05-06 13:00:00,13,47.0,156.0,29.0,0.5,109.0,2.0
pingchang_aq,2018-05-06 14:00:00,14,43.0,142.0,20.0,0.5,115.0,2.0
pingchang_aq,2018-05-06 15:00:00,15,46.0,154.0,16.0,0.4,112.0,2.0
pingchang_aq,2018-05-06 16:00:00,16,41.0,150.0,17.0,0.4,106.0,2.0
pingchang_aq,2018-05-06 17:00:00,17,38.0,140.0,14.0,0.4,105.0,2.0
pingchang_aq,2018-05-06 18:00:00,18,35.0,124.0,16.0,0.4,96.0,2.0
pingchang_aq,2018-05-06 19:00:00,19,28.0,120.0,16.0,0.4,96.0,2.0
pingchang_aq,2018-05-06 20:00:00,20,28.0,129.0,20.0,0.4,86.0,2.0
pingchang_aq,2018-05-06 21:00:00,21,35.0,121.0,61.0,0.4,40.0,2.0
pingchang_aq,2018-05-06 22:00:00,22,34.0,128.0,82.0,0.5,17.0,2.0
pingchang_aq,2018-05-06 23:00:00,23,38.0,153.0,59.0,0.5,33.0,2.0
pinggu_aq,2018-05-06 00:00:00,0,98.0,212.0,37.0,1.2,41.0,8.0
pinggu_aq,2018-05-06 01:00:00,1,110.0,261.0,42.0,1.0,50.0,10.0
pinggu_aq,2018-05-06 02:00:00,2,100.0,229.0,25.0,0.7,87.0,10.0
pinggu_aq,2018-05-06 03:00:00,3,94.0,251.0,23.0,0.5,121.0,9.0
pinggu_aq,2018-05-06 04:00:00,4,72.0,213.0,15.0,0.5,145.0,7.0
pinggu_aq,2018-05-06 05:00:00,5,63.0,97.0,12.0,0.3,144.0,3.0
pinggu_aq,2018-05-06 06:00:00,6,23.0,90.0,10.0,0.2,133.0,2.0
pinggu_aq,2018-05-06 07:00:00,7,36.0,118.0,13.0,0.2,147.0,2.0
pinggu_aq,2018-05-06 08:00:00,8,36.0,85.0,14.0,0.2,153.0,2.0
pinggu_aq,2018-05-06 09:00:00,9,36.0,117.0,20.0,0.3,157.0,2.0
pinggu_aq,2018-05-06 10:00:00,10,43.0,158.0,28.0,0.4,167.0,3.0
pinggu_aq,2018-05-06 11:00:00,11,52.0,103.0,26.0,0.4,170.0,4.0
pinggu_aq,2018-05-06 12:00:00,12,78.0,113.0,24.0,0.5,167.0,3.0
pinggu_aq,2018-05-06 13:00:00,13,51.0,139.0,35.0,0.5,134.0,3.0
pinggu_aq,2018-05-06 14:00:00,14,47.0,135.0,43.0,0.6,101.0,3.0
pinggu_aq,2018-05-06 15:00:00,15,46.0,107.0,50.0,0.5,76.0,2.0
pinggu_aq,2018-05-06 16:00:00,16,40.0,92.0,27.0,0.5,98.0,2.0
pinggu_aq,2018-05-06 17:00:00,17,37.0,87.0,22.0,0.4,98.0,2.0
pinggu_aq,2018-05-06 18:00:00,18,35.0,79.0,22.0,0.4,93.0,2.0
pinggu_aq,2018-05-06 19:00:00,19,31.0,102.0,18.0,0.4,96.0,2.0
pinggu_aq,2018-05-06 20:00:00,20,34.0,90.0,19.0,0.5,92.0,2.0
pinggu_aq,2018-05-06 21:00:00,21,34.0,92.0,20.0,0.5,90.0,2.0
pinggu_aq,2018-05-06 22:00:00,22,46.0,106.0,34.0,0.5,65.0,2.0
pinggu_aq,2018-05-06 23:00:00,23,56.0,111.0,29.0,0.5,79.0,2.0
qianmen_aq,2018-05-06 00:00:00,0,45.0,206.0,86.0,0.6,8.0,6.0
qianmen_aq,2018-05-06 01:00:00,1,44.0,208.0,80.0,0.6,27.0,7.0
qianmen_aq,2018-05-06 02:00:00,2,52.0,221.0,75.0,0.7,49.0,
qianmen_aq,2018-05-06 03:00:00,3,55.0,254.0,42.0,0.6,105.0,
qianmen_aq,2018-05-06 04:00:00,4,45.0,223.0,37.0,0.5,131.0,5.0
qianmen_aq,2018-05-06 05:00:00,5,42.0,169.0,33.0,0.4,135.0,4.0
qianmen_aq,2018-05-06 06:00:00,6,37.0,152.0,39.0,0.4,136.0,4.0
qianmen_aq,2018-05-06 07:00:00,7,37.0,164.0,34.0,0.4,147.0,4.0
qianmen_aq,2018-05-06 08:00:00,8,40.0,174.0,31.0,0.5,157.0,4.0
qianmen_aq,2018-05-06 09:00:00,9,42.0,167.0,32.0,0.5,150.0,4.0
qianmen_aq,2018-05-06 10:00:00,10,45.0,195.0,33.0,0.5,147.0,6.0
qianmen_aq,2018-05-06 11:00:00,11,43.0,163.0,36.0,0.6,127.0,9.0
qianmen_aq,2018-05-06 12:00:00,12,46.0,176.0,49.0,0.6,115.0,8.0
qianmen_aq,2018-05-06 13:00:00,13,52.0,187.0,54.0,0.6,98.0,7.0
qianmen_aq,2018-05-06 14:00:00,14,47.0,200.0,52.0,0.6,92.0,7.0
qianmen_aq,2018-05-06 15:00:00,15,52.0,184.0,45.0,0.6,90.0,7.0
qianmen_aq,2018-05-06 16:00:00,16,42.0,175.0,51.0,0.6,77.0,7.0
qianmen_aq,2018-05-06 17:00:00,17,58.0,169.0,61.0,0.6,58.0,7.0
qianmen_aq,2018-05-06 18:00:00,18,53.0,167.0,63.0,0.6,48.0,7.0
qianmen_aq,2018-05-06 19:00:00,19,54.0,162.0,84.0,0.6,18.0,6.0
qianmen_aq,2018-05-06 20:00:00,20,50.0,150.0,89.0,0.6,11.0,6.0
qianmen_aq,2018-05-06 21:00:00,21,49.0,170.0,116.0,0.7,2.0,7.0
qianmen_aq,2018-05-06 22:00:00,22,56.0,168.0,107.0,0.7,2.0,7.0
qianmen_aq,2018-05-06 23:00:00,23,50.0,138.0,80.0,0.8,26.0,6.0
shunyi_aq,2018-05-06 00:00:00,0,38.0,134.0,28.0,0.5,46.0,6.0
shunyi_aq,2018-05-06 01:00:00,1,49.0,164.0,24.0,0.6,57.0,6.0
shunyi_aq,2018-05-06 02:00:00,2,53.0,186.0,25.0,0.6,77.0,7.0
shunyi_aq,2018-05-06 03:00:00,3,64.0,253.0,23.0,0.6,107.0,7.0
shunyi_aq,2018-05-06 04:00:00,4,66.0,239.0,24.0,0.5,121.0,6.0
shunyi_aq,2018-05-06 05:00:00,5,56.0,195.0,26.0,0.5,129.0,6.0
shunyi_aq,2018-05-06 06:00:00,6,50.0,181.0,23.0,0.5,139.0,5.0
shunyi_aq,2018-05-06 07:00:00,7,48.0,143.0,29.0,0.5,141.0,6.0
shunyi_aq,2018-05-06 08:00:00,8,45.0,153.0,25.0,0.5,172.0,5.0
shunyi_aq,2018-05-06 09:00:00,9,46.0,184.0,26.0,0.5,180.0,5.0
shunyi_aq,2018-05-06 10:00:00,10,46.0,220.0,29.0,0.5,173.0,5.0
shunyi_aq,2018-05-06 11:00:00,11,50.0,209.0,32.0,0.6,159.0,7.0
shunyi_aq,2018-05-06 12:00:00,12,46.0,179.0,35.0,0.6,134.0,7.0
shunyi_aq,2018-05-06 13:00:00,13,47.0,167.0,46.0,0.6,101.0,10.0
shunyi_aq,2018-05-06 14:00:00,14,45.0,147.0,49.0,0.7,86.0,11.0
shunyi_aq,2018-05-06 15:00:00,15,50.0,156.0,67.0,0.7,53.0,11.0
shunyi_aq,2018-05-06 16:00:00,16,49.0,141.0,66.0,0.7,40.0,9.0
shunyi_aq,2018-05-06 17:00:00,17,51.0,142.0,86.0,0.8,19.0,8.0
shunyi_aq,2018-05-06 18:00:00,18,52.0,178.0,83.0,0.8,14.0,7.0
shunyi_aq,2018-05-06 19:00:00,19,49.0,140.0,88.0,0.7,7.0,5.0
shunyi_aq,2018-05-06 20:00:00,20,43.0,100.0,92.0,0.7,5.0,5.0
shunyi_aq,2018-05-06 21:00:00,21,42.0,136.0,72.0,0.6,25.0,5.0
shunyi_aq,2018-05-06 22:00:00,22,41.0,82.0,52.0,0.6,45.0,5.0
shunyi_aq,2018-05-06 23:00:00,23,53.0,116.0,38.0,0.6,63.0,5.0
tiantan_aq,2018-05-06 00:00:00,0,69.0,216.0,80.0,0.7,4.0,3.0
tiantan_aq,2018-05-06 01:00:00,1,57.0,218.0,78.0,0.6,21.0,4.0
tiantan_aq,2018-05-06 02:00:00,2,47.0,205.0,56.0,0.6,63.0,5.0
tiantan_aq,2018-05-06 03:00:00,3,51.0,225.0,33.0,0.6,102.0,6.0
tiantan_aq,2018-05-06 04:00:00,4,53.0,225.0,23.0,0.6,125.0,5.0
tiantan_aq,2018-05-06 05:00:00,5,36.0,152.0,16.0,0.4,132.0,3.0
tiantan_aq,2018-05-06 06:00:00,6,40.0,141.0,13.0,1.4,139.0,3.0
tiantan_aq,2018-05-06 07:00:00,7,39.0,156.0,11.0,0.5,143.0,4.0
tiantan_aq,2018-05-06 08:00:00,8,46.0,166.0,11.0,0.5,146.0,4.0
tiantan_aq,2018-05-06 09:00:00,9,40.0,156.0,12.0,0.5,141.0,4.0
tiantan_aq,2018-05-06 10:00:00,10,44.0,162.0,14.0,0.5,136.0,5.0
tiantan_aq,2018-05-06 11:00:00,11,41.0,133.0,16.0,0.5,123.0,8.0
tiantan_aq,2018-05-06 12:00:00,12,66.0,160.0,23.0,0.5,113.0,7.0
tiantan_aq,2018-05-06 13:00:00,13,58.0,162.0,32.0,0.6,95.0,5.0
tiantan_aq,2018-05-06 14:00:00,14,49.0,171.0,33.0,0.6,85.0,5.0
tiantan_aq,2018-05-06 15:00:00,15,41.0,164.0,29.0,0.6,85.0,4.0
tiantan_aq,2018-05-06 16:00:00,16,41.0,156.0,33.0,0.6,73.0,4.0
tiantan_aq,2018-05-06 17:00:00,17,49.0,148.0,34.0,0.6,65.0,4.0
tiantan_aq,2018-05-06 18:00:00,18,40.0,136.0,42.0,0.6,44.0,3.0
tiantan_aq,2018-05-06 19:00:00,19,45.0,122.0,45.0,0.6,23.0,2.0
tiantan_aq,2018-05-06 20:00:00,20,51.0,126.0,58.0,0.6,8.0,2.0
tiantan_aq,2018-05-06 21:00:00,21,51.0,118.0,62.0,0.7,2.0,2.0
tiantan_aq,2018-05-06 22:00:00,22,54.0,159.0,94.0,0.8,2.0,3.0
tiantan_aq,2018-05-06 23:00:00,23,47.0,164.0,83.0,0.7,11.0,3.0
tongzhou_aq,2018-05-06 00:00:00,0,68.0,264.0,70.0,0.6,13.0,9.0
tongzhou_aq,2018-05-06 01:00:00,1,88.0,260.0,56.0,0.6,32.0,7.0
tongzhou_aq,2018-05-06 02:00:00,2,111.0,261.0,38.0,0.5,69.0,6.0
tongzhou_aq,2018-05-06 03:00:00,3,108.0,265.0,43.0,0.5,83.0,5.0
tongzhou_aq,2018-05-06 04:00:00,4,118.0,270.0,36.0,0.5,113.0,5.0
tongzhou_aq,2018-05-06 05:00:00,5,110.0,214.0,20.0,0.4,137.0,3.0
tongzhou_aq,2018-05-06 06:00:00,6,67.0,171.0,16.0,0.3,148.0,2.0
tongzhou_aq,2018-05-06 07:00:00,7,54.0,158.0,13.0,0.3,163.0,2.0
tongzhou_aq,2018-05-06 08:00:00,8,68.0,159.0,13.0,0.3,165.0,2.0
